source,job_id,title,company,city,location_full,country,zip,salary_min,salary_max,salary_period,salary_currency,employment_type,date_posted,valid_through,tags,category,description,requirements,what_we_offer,contact_name,contact_email,url,direct_apply,remote
hays,1199948,MRO Buyer,Hays Hungary,Debrecen,"debrecen, Hungary",HU,,900000,1200000,MONTH,HUF,FULL_TIME,2026-06-01,2026-08-30,LogistXLogist; manuf; Logisztika,Logisztika,"MRO Buyer Our partner, a globally recognised manufacturing company, is currently looking for an MRO buyer to join its growing procurement team. This role plays a crucial part in supporting production continuity by ensuring the availability of maintenance, repair and operations (MRO) materials. Your new role Managing end-to-end procurement processes related to MRO categories Sourcing suppliers, running tenders, negotiating terms and placing orders Coordinating delivery processes and ensuring smooth supply operations Conducting market research and developing sourcing strategies Analysing procurement costs and contributing to cost optimisation initiatives Managing supplier relationships, including evaluation, development and performance tracking Handling supply disruptions and operational issues, proposing corrective actions Collaborating closely with internal stakeholders (maintenance, engineering, operations) What you'll need to succeed Degree in Supply Chain Management, Engineering, Business, or a related field 1–5+ years of relevant procurement experience (MRO experience is an advantage) Experience in a manufacturing environment is preferred Confident user of ERP systems and MS Office tools Strong analytical, communication and problem-solving skills Ability to work in a structured, fast-paced environment Fluent English knowledge What you'll get in return Opportunity to join a dynamically growing, international manufacturing company Modern working environment with stable background Professional development and career progression opportunities Competitive compensation package What you need to do now If you're interested in this opportunity, please apply with your English CV.
If this position is not suitable for you, but you are open to new opportunities, feel free to contact us for a confidential discussion. #LI-DNI #1199948 - Marton Mizsei","Our partner, a globally recognised manufacturing company, is currently looking for an MRO buyer to join its growing procurement team. This role plays a crucial part in supporting production continuity by ensuring the availability of maintenance, repair and operations (MRO) materials. Your new role Managing end-to-end procurement processes related to MRO categories Sourcing suppliers, running tenders, negotiating terms and placing orders Coordinating delivery processes and ensuring smooth supply operations Conducting market research and developing sourcing strategies Analysing procurement costs and contributing to cost optimisation initiatives Managing supplier relationships, including evaluation, development and performance tracking Handling supply disruptions and operational issues, proposing corrective actions Collaborating closely with internal stakeholders (maintenance, engineering, operations) What you'll need to succeed Degree in Supply Chain Management, Engineering, Business, or a related field 1–5+ years of relevant procurement experience (MRO experience is an advantage) Experience in a manufacturing environment is preferred Confident user of ERP systems and MS Office tools Strong analytical, communication and problem-solving skills Ability to work in a structured, fast-paced environment Fluent English knowledge What you'll get in return Opportunity to join a dynamically growing, international manufacturing company Modern working environment with stable background Professional development and career progression opportunities Competitive compensation package What you need to do now If you're interested in this opportunity, please apply with your English CV.
If this position is not suitable for you, but you are open to new opportunities, feel free to contact us for a confidential discussion. #LI-DNI #1199948 - Marton Mizsei",,,,https://www.hays.hu/pozicio-leiras/JOB_5396515,,
hays,1198498,Senior Data Engineer,Hays Hungary,Budapest,"budapest, Hungary",HU,,1700000,2000000,MONTH,HUF,FULL_TIME,2026-03-12,2026-06-08,Technology; IT; Data & Advanced Analytics,Data & Advanced Analytics,"Senior Data Engineer – Felhőalapú adattárház környezetben Nagy múltú partnercégünk megbízásából olyan szakembert keresünk, aki magabiztosan mozog a modern adatplatformok világában, és szívesen dolgozik felhőalapú adattárházakkal, adatmodellezéssel és skálázható adatfolyamatok építésével. Főbb feladatok Skálázható, megbízható és hatékony data pipeline-ok tervezése, fejlesztése és karbantartása Adatplatformok, adatbázisok és adattárházak támogatása és fejlesztése az analitikai igényekhez CI/CD folyamatok megvalósítása GitHub Actions és JFrog használatával Együttműködés üzleti és technológiai csapatokkal az igények adatmegoldásokká alakításában ETL folyamatok és adatáramlások fejlesztése Adatfolyamatok hibakeresése és támogatása valós idejű és batch feldolgozási környezetben Adatminőség, integritás és governance biztosítása bevált adatkezelési gyakorlatokkal A pozícióhoz tartozó elvárások 5+ év tapasztalat Data Engineering pozícióban Tapasztalat felhőalapú adattárház környezetekben Gyakorlati tapasztalat AWS Redshift használatában Data build tool magabiztos használata adattranszformációk és adatmodellek készítéséhez Erős SQL‑tudás, különös tekintettel Redshift‑specifikus teljesítményhangolásra Magabiztos adatmodellezési ismeretek Monitoring eszközök ismerete (CloudWatch, Redshift Console) Verziókezelési és CI/CD ismeretek Folyékony angol nyelvtudás Előnyök és juttatások Stabil, hosszútávú munkalehetőség egy nemzetközi háttérrel rendelkező szervezetnél Heti 1 alkalom budapesti irodai, további napokon remote munkavégzés Versenyképes juttatási csomag Magán-egészségügyi szolgáltatások Széleskörű szakmai és személyes fejlődési lehetőségek Vertikális és horizontális karrierutak Modern, inspiráló munkakörnyezet pihenőterekkel és közösségi programokkal Változatos vállalati események, hobby klubok és sportolási kedvezmények Ha érdekel ez a pozíció, kattints az „apply now” gombra, és küldd el frissített önéletrajzodat és felvesszük Veled a kapcsolatot. #LI-DNI #1198498 - Klara Karadi","Senior Data Engineer – Felhőalapú adattárház környezetben Nagy múltú partnercégünk megbízásából olyan szakembert keresünk, aki magabiztosan mozog a modern adatplatformok világában, és szívesen dolgozik felhőalapú adattárházakkal, adatmodellezéssel és skálázható adatfolyamatok építésével. Főbb feladatok Skálázható, megbízható és hatékony data pipeline-ok tervezése, fejlesztése és karbantartása Adatplatformok, adatbázisok és adattárházak támogatása és fejlesztése az analitikai igényekhez CI/CD folyamatok megvalósítása GitHub Actions és JFrog használatával Együttműködés üzleti és technológiai csapatokkal az igények adatmegoldásokká alakításában ETL folyamatok és adatáramlások fejlesztése Adatfolyamatok hibakeresése és támogatása valós idejű és batch feldolgozási környezetben Adatminőség, integritás és governance biztosítása bevált adatkezelési gyakorlatokkal A pozícióhoz tartozó elvárások 5+ év tapasztalat Data Engineering pozícióban Tapasztalat felhőalapú adattárház környezetekben Gyakorlati tapasztalat AWS Redshift használatában Data build tool magabiztos használata adattranszformációk és adatmodellek készítéséhez Erős SQL‑tudás, különös tekintettel Redshift‑specifikus teljesítményhangolásra Magabiztos adatmodellezési ismeretek Monitoring eszközök ismerete (CloudWatch, Redshift Console) Verziókezelési és CI/CD ismeretek Folyékony angol nyelvtudás Előnyök és juttatások Stabil, hosszútávú munkalehetőség egy nemzetközi háttérrel rendelkező szervezetnél Heti 1 alkalom budapesti irodai, további napokon remote munkavégzés Versenyképes juttatási csomag Magán-egészségügyi szolgáltatások Széleskörű szakmai és személyes fejlődési lehetőségek Vertikális és horizontális karrierutak Modern, inspiráló munkakörnyezet pihenőterekkel és közösségi programokkal Változatos vállalati események, hobby klubok és sportolási kedvezmények Ha érdekel ez a pozíció, kattints az „apply now” gombra, és küldd el frissített önéletrajzodat és felvesszük Veled a kapcsolatot. #LI-DNI #1198498 - Klara Karadi",,,,https://www.hays.hu/pozicio-leiras/JOB_5380492,,
hays,1194923,Kontroller,Hays Hungary,Heves megye,"heves megye, Hungary",HU,,1200000,1500000,MONTH,HUF,FULL_TIME,2026-04-16,2026-07-15,"AccountingFinXAccountingFin; manuf; Senior Finance,Junior Finance","Senior Finance,Junior Finance","Egy nemzetközi háttérrel rendelkező, Heves vármegyei gyártóvállalat keresi új pénzügyi kontrollerét, aki kulcsszerepet vállalna a vállalat gazdasági működésének támogatásában. Olyan szakembert keresünk, aki magabiztosan mozog a számviteli és kontrolling területen, és szívesen dolgozik gyártási környezetben. Főbb feladatok: Havi és negyedéves pénzügyi zárások előkészítése Költségkalkulációk készítése gyártás előtt és után Terv-tény elemzések, margin riportok összeállítása Anyagmozgások és gyártási adatok nyomon követése Értékesítési és termelési statisztikák napi/heti/havi szintű követése Adatkinyerés és elemzés vállalati ERP rendszerből Kereskedelmi és költségjellegű riportok készítése a vezetőség számára Elvárások: 2–5 év tapasztalat pénzügyi kontrolling vagy számviteli területen Magabiztos angol nyelvtudás szóban és írásban Számviteli alapismeretek (nem könyvelői szint) Excel és adatkezelési eszközök rutinos használata ERP rendszerben szerzett tapasztalat (pl. proAlpha vagy hasonló) Precíz, analitikus gondolkodásmód Amit kínálnak: Stabil, nemzetközi háttérrel rendelkező gyártóvállalat Teljes munkaidős foglalkoztatás, heti 40 óra Munkaidő: hétfőtől péntekig, 8:00–16:00 között Helyszíni munkavégzés, támogató szakmai környezet #LI-DNI #1194923 - Helga Szabo","Egy nemzetközi háttérrel rendelkező, Heves vármegyei gyártóvállalat keresi új pénzügyi kontrollerét, aki kulcsszerepet vállalna a vállalat gazdasági működésének támogatásában. Olyan szakembert keresünk, aki magabiztosan mozog a számviteli és kontrolling területen, és szívesen dolgozik gyártási környezetben.",,,,https://www.hays.hu/pozicio-leiras/JOB_5341887,,
hays,1198434,Corporate Lead Auditor,Hays Hungary,Hungary,"hungary, Hungary",HU,,1400000,1600000,MONTH,HUF,FULL_TIME,2026-03-30,2026-06-28,LifeScience; pharma; Life Sciences,Life Sciences,"Pozícióleírás – Auditor / Minőségügyi Compliance Szakértő (Nemzetközi) Ebben a szerepben a minőségügyi auditor együttműködik a vállalat különböző telephelyeinek vezetőivel és minőségügyi felelőseivel annak érdekében, hogy minden telephely, beszállító és szolgáltató folyamatosan megfeleljen a hatósági és belső előírásoknak, valamint mindig készen álljon ellenőrzésekre. A megfelelőséget rendszeres belső és külső auditok biztosítják. Főbb feladatok Belső és külső auditok folyamatainak, szabályzatainak kialakítása és karbantartása Részvétel az éves audittervek összeállításában Új auditigények értékelése Belső auditok végrehajtása a vállalat telephelyein CAPA‑k (javító és megelőző intézkedések) kialakításának és megvalósításának támogatása Külső auditok lefolytatása különböző beszállítóknál és szolgáltatóknál (CMO-k, API gyártók, laborok, logisztikai partnerek, farmakovigilancia szolgáltatók stb.) Auditok tervezése, lebonyolítása, auditjelentések készítése és az intézkedési tervek nyomon követése Megfelelőségi kockázatok eszkalálása és javaslatok adása azok kezelésére Tanácsadók támogatása külső auditok során Trendjelentések készítésében való részvétel Vevői auditok és hatósági ellenőrzések A telephelyek felkészültségének biztosítása a belső auditterv alapján Támogatás nyújtása vevői auditok és hatósági ellenőrzések során Szakértői részvétel audithelyzetekben Beszállítói felügyelet Minőségi követelmények kialakításának támogatása audit szempontból Szerződések felülvizsgálata szükség esetén Egyéb felelősségek Szakértői tréningek nyújtása Megoldási javaslatok adása megfelelőségi kérdésekben telephelyeknek és beszállítóknak Auditmegállapítások összesítése globális szintű hiányosságkezeléshez Iparági és szabályozási trendek nyomon követése, hatáselemzések készítése Részvétel globális minőségügyi projektekben audit perspektívából Amit kínálunk Versenyképes juttatási csomag „Nordic‑jellegű” munkakultúra: dinamikus csapatmunka, rugalmasság, jó légkör, munka–magánélet egyensúlya Fejlődési és tanulási lehetőség Stabil nemzetközi háttér Multinacionális környezet Home office/Remote lehetőség #LI-DNI #1198434 - David Szabo","Ebben a szerepben a minőségügyi auditor együttműködik a vállalat különböző telephelyeinek vezetőivel és minőségügyi felelőseivel annak érdekében, hogy minden telephely, beszállító és szolgáltató folyamatosan megfeleljen a hatósági és belső előírásoknak, valamint mindig készen álljon ellenőrzésekre. A megfelelőséget rendszeres belső és külső auditok biztosítják.",,,,https://www.hays.hu/pozicio-leiras/JOB_5379818,,
hays,1199291,Létesítményfelelős (Projektvezető),Hays Hungary,Budapest,"budapest, Hungary",HU,,1000000,1300000,MONTH,HUF,FULL_TIME,2026-06-01,2026-08-30,Construction; const; Építőipar,Építőipar,"Az Ön új cége Generálkivitelezésben jelentős szakmai múlttal rendelkező partnercégünk keresi csapata legújabb Projekvezető kollégáját. Az Ön új pozíciója Építési projektek (magasépítés elsősorban) műszaki előkészítése, kapcsolatfelvétel és kapcsolattartás a tervezővel Pályázati dokumentáció kidolgozása, árajánlatok készítése, költségvetés készítése, ajánlat összeállítása, beadása Elnyert építési feladatok esetén az építkezés projektfelelőseként a munkák irányítása, koordinálása ill. az eredményesség biztosítása Részvétel az alvállalkozók kiválasztásában, értékelésében a beszerzőkkel együttműködve Anyagkigyűjtések, rendelések, felhasználások ellenőrzése Kapcsolattartás a beruházókkal Folyamatos kapcsolat, együttműködés az építésvezetővel, az építkezés folyamatos figyelemmel kísérése Garanciális meghibásodások esetén ügyintézés Mire van szüksége a sikerhez? Felsőfokú szakirányú végzettség (építő- vagy építészmérnök) 3+ éves tapasztalat generálkivitelezésben projektvezetésben Erős felhasználói szintű számítógépes ismeretek (MS Office) B” kategóriás jogosítvány Mire számíthat partnerünktől? Széleskörű juttatási csomag Szakmai kihívások és jelentős projektek Családias, megbecsülő munkakörnyezet Mit kell tennie most? Amennyiben érdekesnek találta a pozíciót, kattintson a „Jelentkezem” gombra és küldje el nekünk szakmai önéletrajzát. #LI-DNI #1199291 - Viktoria Kiss","Elnyert építési feladatok esetén az építkezés projektfelelőseként a munkák irányítása, koordinálása ill. az eredményesség biztosítása Részvétel az alvállalkozók kiválasztásában, értékelésében a beszerzőkkel együttműködve Anyagkigyűjtések, rendelések, felhasználások ellenőrzése Kapcsolattartás a beruházókkal Folyamatos kapcsolat, együttműködés az építésvezetővel, az építkezés folyamatos figyelemmel kísérése Garanciális meghibásodások esetén ügyintézés Mire van szüksége a sikerhez? Felsőfokú szakirányú végzettség (építő- vagy építészmérnök) 3+ éves tapasztalat generálkivitelezésben projektvezetésben Erős felhasználói szintű számítógépes ismeretek (MS Office) B” kategóriás jogosítvány Mire számíthat partnerünktől? Széleskörű juttatási csomag Szakmai kihívások és jelentős projektek Családias, megbecsülő munkakörnyezet Mit kell tennie most? Amennyiben érdekesnek találta a pozíciót, kattintson a „Jelentkezem” gombra és küldje el nekünk szakmai önéletrajzát. #LI-DNI #1199291 - Viktoria Kiss",,,,https://www.hays.hu/pozicio-leiras/JOB_5396500,,
hays,1198286,Regional Key Account Manager,Hays Hungary,Budapest,"budapest, Hungary",HU,,1800000,2000000,MONTH,HUF,FULL_TIME,2026-05-29,2026-08-27,Sales; production; Értékesítés,Értékesítés,"Key Account Manager – FMCG & Packaging Industry (Regional B2B Sales) Partnerünk, egy európai piacvezető, nagy múlttal rendelkező alumínium csomagolóanyag-gyártó vállalat, új Key Account Manager munkatársat keres régiós üzletfejlesztési feladatokra. A cég több mint 1800 fős nemzetközi csapattal, modern technológiával és erős innovációs háttérrel dolgozik. Termékeik világszerte elérhetők a kozmetikai, háztartási és FMCG szektorban, és vezető globális márkákkal működnek együtt. Partnerünk hosszú távú, fenntartható növekedésre fókuszál—stabil háttérrel, magas minőségi elvárásokkal és erős ügyfélközpontú kultúrával. Feladatok Regionális B2B értékesítés és üzletfejlesztés az FMCG és technikai szegmensben Stratégiai kulcsügyfelek kezelése, kapcsolatok ápolása és bővítése Új üzleti lehetőségek feltérképezése Európán belül Piaci, ügyfél- és versenytárselemzés Tanácsadói jellegű technikai támogatás (packaging, printing, aluminium solutions) Gyakori utazás Európán belül, negyedéves értékesítési meetingek Elvárások Minimum 5+ év B2B regionális sales vagy Key Account Management tapasztalat FMCG vagy packaging industry háttér Műszaki affinitás / aluminium, csomagolóipari ismeretek előny Kiváló tárgyalási és prezentációs készségek Magabiztos angol és magyar nyelvtudás Utazási hajlandóság és önálló munkavégzés Célorientált, ügyfélközpontú, proaktív személyiség Amit partnerünk kínál Stabil háttér és hosszú távú karrierlehetőség egy nemzetközi, piacvezető vállalatnál Home office alapú munkavégzés Nemzetközi környezet, szoros együttműködés külföldi csapatokkal Folyamatos szakmai fejlődési lehetőség Munkavégzés helye Magyarország bármely régiója (home office) Gyakori nemzetközi utazások Európán belül #LI-DNI #1198286 - Krisztian Moldovan","A cég több mint 1800 fős nemzetközi csapattal, modern technológiával és erős innovációs háttérrel dolgozik. Termékeik világszerte elérhetők a kozmetikai, háztartási és FMCG szektorban, és vezető globális márkákkal működnek együtt. Partnerünk hosszú távú, fenntartható növekedésre fókuszál—stabil háttérrel, magas minőségi elvárásokkal és erős ügyfélközpontú kultúrával.",,,,https://www.hays.hu/pozicio-leiras/JOB_5378108,,
hays,1192973,Orvoslátogató - Kecskemét,Hays Hungary,Kecskemét,"kecskemét, Hungary",HU,,800000,900000,MONTH,HUF,FULL_TIME,2026-03-09,2026-06-08,LifeScience; pharma; Life Sciences,Life Sciences,"Az Ön új munkaadója Orvoslátogatót keresünk Kecskemét fókusszal legalább 2 év tapasztalattal innovatív gyógyszeripari partnerünk részére. Az Ön feladatai Háziorvosok és kardiológus szakorvosok felkeresése, a cég termékeinek ismertetése számukra Termékportfólió promotálása Értékesítési terv elérése a régióban Amire a sikerhez szüksége van 2 (vagy több) év orvoslátogatásban szerzett tapasztalat Gyógyszer értékesítéshez megfelelő végzettség Érvényes B típusú vezetői engedély Mire számíthat a partnerünktől Versenyképes alapbér, bónuszlehetőség Cafeteria Alkalmazotti jogviszony Céges autó magán használatra is Mit kell tennie most Amennyiben érdekesnek találta a lehetőséget, kattintson a 'Jelentkezem' gombra és küldje el nekünk frissített önéletrajzát. #1192973 - Krisztian Moldovan","Orvoslátogatót keresünk Kecskemét fókusszal legalább 2 év tapasztalattal innovatív gyógyszeripari partnerünk részére. Az Ön feladatai Háziorvosok és kardiológus szakorvosok felkeresése, a cég termékeinek ismertetése számukra Termékportfólió promotálása Értékesítési terv elérése a régióban Amire a sikerhez szüksége van 2 (vagy több) év orvoslátogatásban szerzett tapasztalat Gyógyszer értékesítéshez megfelelő végzettség Érvényes B típusú vezetői engedély Mire számíthat a partnerünktől Versenyképes alapbér, bónuszlehetőség Cafeteria Alkalmazotti jogviszony Céges autó magán használatra is Mit kell tennie most Amennyiben érdekesnek találta a lehetőséget, kattintson a 'Jelentkezem' gombra és küldje el nekünk frissített önéletrajzát. #1192973 - Krisztian Moldovan",,,,https://www.hays.hu/pozicio-leiras/JOB_5312826,,
hays,1199522,French-speaking Junior Vendor Specialist,Hays Hungary,Budapest,"budapest, Hungary",HU,,500000,600000,MONTH,HUF,FULL_TIME,2026-05-12,2026-08-10,BusinessServicesXBusinessServices; IT; Üzleti kiszolgáló központok,Üzleti kiszolgáló központok,"Junior Vendor Specialist A French-speaking Junior Vendor Specialist role is open at our client who is prestigious multinational company, operating in Budapest. Main Responsibilities Advising on mechanisms to maximise the commercial benefit for the company Creating, maintaining and managing deal registrations with selected manufacturers Declaring price protection and allocation of supplier funds Updating appropriate partner tools for opportunity registrations Requirements 0.5-3 years of experience in a multinational environment Fluency in English and French MS office skills Excellent interpersonal and communication skills The company can offer Competitive salary with compensation benefit package (Széchenyi Recreation Card, mutual aid fund, targeted health fund, pension fund, language course) Dynamic, international work environment Home office opportunity Chance to grow professionally in the field of finance within a multinational environment Flexible way of working according to the remote policy Employee discounts program at various contracted partners Career development opportunity What you need to do now: If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or send your CV to mvirag@hays.hu now. If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion on your career. #1199522 - Melani Virag","A French-speaking Junior Vendor Specialist role is open at our client who is prestigious multinational company, operating in Budapest. Main Responsibilities Advising on mechanisms to maximise the commercial benefit for the company Creating, maintaining and managing deal registrations with selected manufacturers Declaring price protection and allocation of supplier funds Updating appropriate partner tools for opportunity registrations Requirements 0.5-3 years of experience in a multinational environment Fluency in English and French MS office skills Excellent interpersonal and communication skills The company can offer Competitive salary with compensation benefit package (Széchenyi Recreation Card, mutual aid fund, targeted health fund, pension fund, language course) Dynamic, international work environment Home office opportunity Chance to grow professionally in the field of finance within a multinational environment Flexible way of working according to the remote policy Employee discounts program at various contracted partners Career development opportunity What you need to do now: If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or send your CV to mvirag@hays.hu now. If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion on your career. #1199522 - Melani Virag",,,,https://www.hays.hu/pozicio-leiras/JOB_5393142,,
hays,1199528,Quality System Engineer / Minőségügyi rendszermérnök,Hays Hungary,Budapest / Pest megye,"budapest, Hungary",HU,,1,2,MONTH,HUF,FULL_TIME,2026-05-15,2026-08-13,EngineeringXEngineering; auto; Műszaki,Műszaki,"Quality System Engineer / Minőségbiztosítási rendszermérnök Számos új projekten dolgozó nemzetközi gyártópartnerünk keres új kollégát Minőségügyterületén egy rendszermérnök feladatkörbe. Ha szívesen dolgoznál olyan modern környezetben, ahol hozzájárulhatsz számos új termék felfutásához, indításához és az auditok, minőségirányítási rendszerek világa sem ismeretlen számodra várjuk jelentkezésed! Feladataid az új pozícióban IATF 16949 minőségirányítási rendszer működtetése, fejlesztése IATF 16949 tanusító auditra történő felkészülés koordinálása, audit levezetése Minőségügyhöz kapcsolódó oktatások szervezése, megtartása Minőségügyi kimutatások, riportok készítése Aktív részvétel a minőségügyi csapat tagjaként a minőségügyi célok elérése érdekében tett intézkedések bevezetésében, hatékonyságuk mérésében Belső auditok megtartása, vevői auditok és termék vagy folyamatauditok szervezése és lebonyolítása Auditokra történő felkészülések biztosítása, audittervek menedzsmentje Minőségügyi területen egyéb projektek vezetése Minőségügyi dokumentációs rendszer fenntartása, dokumentumok frissítése Mire van szükséged a sikerhez Legalább 3 éves minőségbiztosítási tapasztalat Rutin minőségügyi rendszerrel kapcsolatos feladatkörben Több éves autóipari rutin Aktív, kommunikációképes angol nyelvtudás (külföldi közvetlen felettessel napi angol nyelvű kommunikáció szóban) Előnyként értékeljük: ISO 14001, ISO 50001 vagy ISO 45001 irányítási rendszerekkel szerzett tapasztalat vagy ezekben szerzett belső auditori képesítés Mire számíthatsz partnerünktől Fejlődő gyártási környezet, felfutó új projektek Modern, innovatív gyártókörnyezet Támogató közösség, eredményorientált csapat Kiemelt alapbér és bejárási támogatás, cafeteria, éves bónusz Rugalmas munkaidő Mit kell tenned most Amennyiben érdekesnek találtad a lehetőséget, kattints a ‘jelentkezem’ gombra és küldd el nekünk frissített angol önéletrajzod! #LI-DNI #1199528 - Dora Darai","Quality System Engineer / Minőségbiztosítási rendszermérnök Számos új projekten dolgozó nemzetközi gyártópartnerünk keres új kollégát Minőségügyterületén egy rendszermérnök feladatkörbe. Ha szívesen dolgoznál olyan modern környezetben, ahol hozzájárulhatsz számos új termék felfutásához, indításához és az auditok, minőségirányítási rendszerek világa sem ismeretlen számodra várjuk jelentkezésed! Feladataid az új pozícióban IATF 16949 minőségirányítási rendszer működtetése, fejlesztése IATF 16949 tanusító auditra történő felkészülés koordinálása, audit levezetése Minőségügyhöz kapcsolódó oktatások szervezése, megtartása Minőségügyi kimutatások, riportok készítése Aktív részvétel a minőségügyi csapat tagjaként a minőségügyi célok elérése érdekében tett intézkedések bevezetésében, hatékonyságuk mérésében Belső auditok megtartása, vevői auditok és termék vagy folyamatauditok szervezése és lebonyolítása Auditokra történő felkészülések biztosítása, audittervek menedzsmentje Minőségügyi területen egyéb projektek vezetése Minőségügyi dokumentációs rendszer fenntartása, dokumentumok frissítése Mire van szükséged a sikerhez Legalább 3 éves minőségbiztosítási tapasztalat Rutin minőségügyi rendszerrel kapcsolatos feladatkörben Több éves autóipari rutin Aktív, kommunikációképes angol nyelvtudás (külföldi közvetlen felettessel napi angol nyelvű kommunikáció szóban) Előnyként értékeljük: ISO 14001, ISO 50001 vagy ISO 45001 irányítási rendszerekkel szerzett tapasztalat vagy ezekben szerzett belső auditori képesítés Mire számíthatsz partnerünktől Fejlődő gyártási környezet, felfutó új projektek Modern, innovatív gyártókörnyezet Támogató közösség, eredményorientált csapat Kiemelt alapbér és bejárási támogatás, cafeteria, éves bónusz Rugalmas munkaidő Mit kell tenned most Amennyiben érdekesnek találtad a lehetőséget, kattints a ‘jelentkezem’ gombra és küldd el nekünk frissített angol önéletrajzod! #LI-DNI #1199528 - Dora Darai",,,,https://www.hays.hu/pozicio-leiras/JOB_5393910,,
hays,1199473,Italian speaking Logistics Specialist,Hays Hungary,Budapest,"budapest, Hungary",HU,,1000000,1400000,MONTH,HUF,FULL_TIME,2026-05-05,2026-08-03,LogistXLogist; supply; Logisztika,Logisztika,"Your new company Our partner operates in the field of transportation management and logistics coordination, supporting international customers with end-to-end transportation solutions. The organisation works in a fast-paced, international environment where collaboration, reliability, and continuous optimisation are key to success. The position is based in Hungary, with flexible working arrangements. Your new role As a Transportation Management Specialist, you will be responsible for coordinating and managing daily transportation activities within customers’ logistics networks. You will play a key role in ensuring smooth inbound and outbound transportation flows while maintaining high service levels through clear communication and proactive problem-solving. Your main responsibilities will include: Executing and coordinating inbound and outbound transportation activities within customer transportation networks Managing customer service-related tasks, including transport order handling and communication with clients and partners Providing effective solutions in case of transportation delays and ensuring timely information flow to all stakeholders Working with a transportation management system to support daily operations Collaborating closely with your manager and project management team Supporting continuous optimisation initiatives and performing additional tasks aligned with your skills and experience What you'll need to succeed To succeed in this role, you combine strong communication skills with a service-oriented and organised mindset. You have: Very good communication skills in English and Italian Either early-career motivation or relevant professional experience in supply chain, logistics, or customer service – the role is open to candidates at different seniority levels. The ability to prioritise tasks effectively during busy periods while maintaining a friendly, solution-focused approach Confidence in using IT systems A strong interest in logistics and motivation to work in a dynamic, international environment The personality, reliability, and mindset to contribute to team and organisational success What you'll get in return You will join a supportive and people-focused organisation that values well-being and professional development. The offer includes: Competitive benefits include SZÉP card and private health insurance. An annual learning budget and unlimited access to LinkedIn Learning Sports and wellness partnerships, including All You Can Move A well-being application supporting both physical and mental health Free access to snacks, drinks, fruit, and coffee at office locations Flexible working conditions with remote work opportunities Regular company events, a friendly atmosphere, and clear career opportunities What you need to do now If this role matches your interests and experience, we encourage you to apply and take the next step in your logistics or transportation career. If this opportunity is not the perfect fit, but you are open to new challenges in supply chain, logistics, or customer service, you are welcome to explore future opportunities aligned with your profile. #LI-DNI #1199473 - Marton Mizsei","As a Transportation Management Specialist, you will be responsible for coordinating and managing daily transportation activities within customers’ logistics networks. You will play a key role in ensuring smooth inbound and outbound transportation flows while maintaining high service levels through clear communication and proactive problem-solving.",,,,https://www.hays.hu/pozicio-leiras/JOB_5391686,,
